2013,27,LA PIEDAD,,LAZARO CARDENAS ,PARA LAS CALLES PAVIMENTADAS ,283
2014,27,LA PIEDAD,,LAZARO CARDENAS ,PARA LAS CALLES EN TERRACERIA O EMPEDRADAS ,207
2014,1,APATZINGAN,,LA PAROTA,,537
2014,2,APATZINGAN,,LOS TAMARINDOS ,,399
2014,3,APATZINGAN,,BUGAMBILIAS ,,537
2014,4,APATZINGAN,,LOS GIRASOLES ,,537
2014,5,APATZINGAN,,HACIENDA PALMIRA,PARA LAS VIALIDADES PRIMARIAS ,584
2015,5,APATZINGAN,,HACIENDA PALMIRA,PARA LAS VIALIDADES SECUNDARIAS,537
2014,6,ZACAPU,,CARLOS GALVEZ BETANCOURT ,,224
2014,7,COAHUAYANA ,BOCA DE APIZA ,ASENTAMIENTO HUMANO  BOCA DE APIZA ,,135
2014,8,MORELIA,,TRES MARIAS SUR ,,1200
2014,9,HUIRAMBA ,,CAMPESTRE HUIRAMBA,,200
2014,10,TARIMBARO,,CUITZILLO CHICO,,37
2014,12,MORELIA,,PUERTA TRES MARIAS NORTE,,1200
2014,13,MORELIA,,PUERTO DE BUENA VISTA,SOBRE AV. FRANCISCO I. MADERO EN LOS SECTORES CATASTRALES 48 66 68 Y 71 EN EL TRAMO PASANDO EL CLUB DEPORTIVO FUTURAMA HASTA LOS PIRULES ,275
2015,13,MORELIA,,PUERTO DE BUENA VISTA,PARA EL INTERIOR DE LOS MISMOS SECTORES CATASTRALES EN LOS FTOS. DEL EX EJIDO SAN MIGUEL DEL MONTE ,135
2014,14,IXTLA,,PLAZA EL LIMON ,SECTOR I MANZANA 3  PRIV. OCTAVIO PAZ ,11
2015,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANA 3  PRIV.  I. ALLENDE ,11
2016,14,IXTLA,,PLAZA EL LIMON ,SECTOR II MANZANA 4 PRIV. H. IGAREDA ,29
2017,14,IXTLA,,PLAZA EL LIMON ,SECTOR II MANZANA 7  PRIV. V. DE QUIROGA,29
2018,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANA 3  PRIV.  BENITO JUAREZ,29
2019,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANAS 5 Y 6  CALLE JUAN ESCUTIA ,29
2020,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANA 6 PRIV. JUAN DE LA BARRERA ,29
2021,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV  MANZANAS 8 Y 9  FERNANDO MONTES DE OCA ,29
2022,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANAS 9 Y 10  VICENTE SUAREZ ,29
2023,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANAS 6 Y 13 PRIV. NIÑOS HERORES ,29
2024,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANA 14  PRIV. BENITO JUAREZ II,29
2025,14,IXTLA,,PLAZA EL LIMON ,SECTOR IV MANZANAS 7 Y 11 FRANCISCO MARQUEZ ,37
2026,14,IXTLA,,PLAZA EL LIMON ,SECTOR I MANZANA 4 PRIV. JAIME NUNO,37
2027,14,IXTLA,,PLAZA EL LIMON ,SECTOR I MANZANA 4 PRIV. MARIO J. MOLINA ,37
2028,14,IXTLA,,PLAZA EL LIMON ,SECTOR II MANZANAS 1013 14 15 Y 16 JOSE TRINIDAD REGALADO ,37
2029,14,IXTLA,,PLAZA EL LIMON ,SECTOR II  MANZANAS 12 Y 17  JOSE TRINIDAD REGALADO  ,50
2014,15,MORELIA,,PASEO DE LA HACIENDA,,978
2014,16,MORELIA,,VILLAS ORIENTE ,,359
2014,17,LAZARO CARDENAS ,GUACAMAYAS,VILLAMAR ,,214
2014,18,MORELIA,,MONTE VENTO ,,756
2014,19,MORELIA,,LARTESI,,768
2015,1,MORELIA,,ANTARES ,,1073
2015,2,MORELIA,,VILLAS DE ATENCO,,1851
2015,3,URUAPAN,,SANTA ROSA,,157
2015,4,CIUDAD HIDALGO,,NUEVO AMANECER ,,96
2015,5,MORELIA,,CAMPO BELLO,,975
2015,6,JIQUILPAN ,,CAMINO REAL RESIDENCIAL,,519
2015,7,CUITZEO DEL PORVENIR ,,LA PALMA,,96
